window1	window2	NPMI.x	NPMI.y
chr1:25590000-25620000	chr1:29130000-29160000	0.3295805547723819	0.0888357105555582
chr1:25590000-25620000	chr1:29280000-29310000	0.3496355202796822	0.1808158246237773
chr1:25620000-25650000	chr1:25680000-25710000	0.6250103608142997	0.4815930495594853
chr1:25620000-25650000	chr1:25770000-25800000	0.5308000490217163	0.3597275304903696
chr1:25620000-25650000	chr1:28290000-28320000	0.3122163882833022	0.0923454536624241
chr1:25620000-25650000	chr1:28380000-28410000	0.2973410565578412	0.1250902901895215
chr1:25620000-25650000	chr1:28410000-28440000	0.3286303681994404	0.1496567366881119
chr1:25650000-25680000	chr1:25710000-25740000	0.5409997244682255	0.3604105884663914
chr1:25650000-25680000	chr1:25740000-25770000	0.5540680195804346	0.2948597616487778
chr1:25650000-25680000	chr1:25830000-25860000	0.4668744534802763	0.2503949845062786
chr1:25650000-25680000	chr1:25860000-25890000	0.4546839063689768	0.212858756320213
chr1:25650000-25680000	chr1:26340000-26370000	0.3901375048644398	0.1496567366881119
chr1:25650000-25680000	chr1:26370000-26400000	0.3713994285582816	0.092474445144661
chr1:25650000-25680000	chr1:26400000-26430000	0.3366240479346549	0.1176745197016923
chr1:25650000-25680000	chr1:28290000-28320000	0.2872043134305191	0.0923454536624241
chr1:25650000-25680000	chr1:28980000-29010000	0.3689227941269934	0.1448923323655783
chr1:25650000-25680000	chr1:29130000-29160000	0.3256746565439357	0.1283992951234923
chr1:25680000-25710000	chr1:25710000-25740000	0.6671291929677047	0.5063960576481775
chr1:25680000-25710000	chr1:25830000-25860000	0.4831555725062301	0.296578752828176
chr1:25680000-25710000	chr1:25860000-25890000	0.4301819757878434	0.2083208956396047
chr1:25680000-25710000	chr1:26160000-26190000	0.3801364531393468	0.159529454057356
chr1:25680000-25710000	chr1:26340000-26370000	0.3691919769040328	0.1668771164389357
chr1:25680000-25710000	chr1:26370000-26400000	0.3663552162413858	0.170123769402265
chr1:25680000-25710000	chr1:26400000-26430000	0.3782077398406336	0.1818140385418107
chr1:25680000-25710000	chr1:26430000-26460000	0.4239211127932282	0.221461606828249
chr1:25680000-25710000	chr1:26490000-26520000	0.3720453549503222	0.1687932693991674
chr1:25680000-25710000	chr1:28290000-28320000	0.349712279059894	0.0549467236155193
chr1:25680000-25710000	chr1:28320000-28350000	0.3659756410212739	0.0722204420695173
chr1:25680000-25710000	chr1:28410000-28440000	0.3333488385628815	0.1462317923103736
chr1:25680000-25710000	chr1:29160000-29190000	0.2835667734078123	0.0771172490765493
chr1:25710000-25740000	chr1:25770000-25800000	0.5972550303486792	0.3969082129222628
chr1:25710000-25740000	chr1:28260000-28290000	0.2847520281212917	0.0771920123714537
chr1:25710000-25740000	chr1:28290000-28320000	0.3668322741924725	0.0820888193784858
chr1:25710000-25740000	chr1:28320000-28350000	0.34961232348142	0.0988854264148342
chr1:25710000-25740000	chr1:28380000-28410000	0.3134435386420762	0.0975689888064746
chr1:25710000-25740000	chr1:29160000-29190000	0.2971037509733166	0.1038808495095035
chr1:25710000-25740000	chr1:29190000-29220000	0.3002407139370849	0.1162186110534303
chr1:25740000-25770000	chr1:25770000-25800000	0.6937791187999687	0.5630506463787993
chr1:25740000-25770000	chr1:28290000-28320000	0.3591692785721023	0.1658813726950076
chr1:25770000-25800000	chr1:26160000-26190000	0.4111380123875892	0.1606277041211457
chr1:25770000-25800000	chr1:28290000-28320000	0.3291158420900227	0.1050243125285688
chr1:25800000-25830000	chr1:26160000-26190000	0.360492525540527	0.1575014538136104
chr1:25800000-25830000	chr1:26190000-26220000	0.4040689589723463	0.1607407423039389
chr1:25800000-25830000	chr1:26280000-26310000	0.3835784498791113	0.1062120125904171
chr1:25800000-25830000	chr1:28290000-28320000	0.3762205132750355	0.1523503440570087
chr1:25800000-25830000	chr1:28980000-29010000	0.3293869319571428	0.1523503440570087
chr1:25800000-25830000	chr1:29490000-29520000	0.3424498571463664	0.174322202906161
chr1:26160000-26190000	chr1:26190000-26220000	0.7694961522314322	0.6468856758593913
chr1:26190000-26220000	chr1:26220000-26250000	0.7172472591386229	0.5430901020610971
chr1:26280000-26310000	chr1:29040000-29070000	0.3650155191088505	0.1861715422203492
chr1:26280000-26310000	chr1:29220000-29250000	0.298102243798769	0.1239503758997337
chr1:26310000-26340000	chr1:29220000-29250000	0.2397263610269679	0.0538096050397711
chr1:26370000-26400000	chr1:26670000-26700000	0.4700616742324737	0.2888188256709028
chr1:26370000-26400000	chr1:29010000-29040000	0.3056317138621645	0.1153531379253516
chr1:26370000-26400000	chr1:29040000-29070000	0.3202870598291075	0.1435933123930928
chr1:26400000-26430000	chr1:28260000-28290000	0.399987152778409	0.1986673489179938
chr1:26400000-26430000	chr1:28320000-28350000	0.4646439433415549	0.241527596113589
chr1:26400000-26430000	chr1:29040000-29070000	0.2865225683473484	0.0898045209043198
chr1:26400000-26430000	chr1:29160000-29190000	0.2841147870030763	0.0891293400773298
chr1:26490000-26520000	chr1:26670000-26700000	0.5550034969005094	0.3461716919516681
chr1:26490000-26520000	chr1:28980000-29010000	0.3414576309012599	0.1504245586342538
chr1:26520000-26550000	chr1:26640000-26670000	0.5470226193489414	0.3636265850364684
chr1:26520000-26550000	chr1:26670000-26700000	0.5322219747001526	0.3478382437708326
chr1:26520000-26550000	chr1:29070000-29100000	0.3047858847993753	0.1094715967797221
chr1:26550000-26580000	chr1:26640000-26670000	0.5893960475718257	0.4273763365854253
chr1:26550000-26580000	chr1:26670000-26700000	0.6301256853571332	0.3894953905771073
chr1:26550000-26580000	chr1:28260000-28290000	0.4120565149901989	0.2103555517348685
chr1:26550000-26580000	chr1:28290000-28320000	0.4061317782857766	0.1763900022891082
chr1:26550000-26580000	chr1:28320000-28350000	0.4575936924171378	0.2103555517348685
chr1:26550000-26580000	chr1:28350000-28380000	0.4201194273680849	0.2345479684106553
chr1:26550000-26580000	chr1:28980000-29010000	0.3057255777092572	0.0938137343780845
chr1:26550000-26580000	chr1:29040000-29070000	0.3588938153619103	0.1305929518577546
chr1:26550000-26580000	chr1:29070000-29100000	0.3332889155898156	0.0678630029633178
chr1:26550000-26580000	chr1:29160000-29190000	0.3358529444172206	0.1357784472545112
chr1:26550000-26580000	chr1:29190000-29220000	0.3586675029520085	0.1837779426507404
chr1:26550000-26580000	chr1:29220000-29250000	0.2979425330257957	0.1066961989062352
chr1:26550000-26580000	chr1:29490000-29520000	0.418939818476479	0.2132479434662853
chr1:26550000-26580000	chr1:29550000-29580000	0.3536322809459177	0.1589854543836093
chr1:26550000-26580000	chr1:29580000-29610000	0.3525575574454658	0.1142958558239887
chr1:26640000-26670000	chr1:29040000-29070000	0.2945967749453166	0.0784129889344564
chr1:26640000-26670000	chr1:29580000-29610000	0.3268416867258944	0.1429121882847465
chr1:28200000-28230000	chr1:28380000-28410000	0.4959099107834484	0.3241069846640705
chr1:28200000-28230000	chr1:28410000-28440000	0.5249909171755697	0.3286534020468796
chr1:28260000-28290000	chr1:28290000-28320000	0.7603773083093304	0.6165598155574097
chr1:28260000-28290000	chr1:28950000-28980000	0.5357425978275371	0.2749853132731208
chr1:28260000-28290000	chr1:29040000-29070000	0.5183577333933295	0.3182878153692521
chr1:28320000-28350000	chr1:28350000-28380000	0.7639329047762705	0.6217707360770135
chr1:28320000-28350000	chr1:28410000-28440000	0.6376973626399229	0.4637042706534128
chr1:28380000-28410000	chr1:29490000-29520000	0.4110081585907369	0.2198653846569597
chr1:28440000-28470000	chr1:29070000-29100000	0.5341569636102641	0.3259569686894175
chr1:28440000-28470000	chr1:29100000-29130000	0.5431006024667798	0.3250773894665202
chr1:28440000-28470000	chr1:29490000-29520000	0.4718442696905597	0.2521446382957143
chr1:28950000-28980000	chr1:29160000-29190000	0.563862339666786	0.3543266665125704
chr1:28980000-29010000	chr1:29070000-29100000	0.6242498898285556	0.4072492695413827
chr1:28980000-29010000	chr1:29100000-29130000	0.6420519015875181	0.4242358909869234
chr1:28980000-29010000	chr1:29190000-29220000	0.5930699536473829	0.3899492325847456
chr1:28980000-29010000	chr1:29250000-29280000	0.6156004490921108	0.3361441024476377
chr1:28980000-29010000	chr1:29280000-29310000	0.5716107725968299	0.3171372544908676
chr1:28980000-29010000	chr1:29670000-29700000	0.5032083572411339	0.2628630912154561
chr1:29010000-29040000	chr1:29280000-29310000	0.5060677332306533	0.2994368378927491
chr1:29010000-29040000	chr1:29310000-29340000	0.527785181985751	0.3475829858439405
chr1:29040000-29070000	chr1:29250000-29280000	0.5970022755281419	0.4116223390699798
chr1:29070000-29100000	chr1:29130000-29160000	0.7358161089145804	0.5719983497753057
chr1:29070000-29100000	chr1:29460000-29490000	0.5285190457206561	0.3417799600957041
chr1:29070000-29100000	chr1:29490000-29520000	0.5601943566583011	0.267365414210773
chr1:29070000-29100000	chr1:29520000-29550000	0.4986468435224014	0.2727635715045877
chr1:29070000-29100000	chr1:29550000-29580000	0.4563363182789788	0.2697376065147412
chr1:29100000-29130000	chr1:29490000-29520000	0.5567869452891718	0.2870960404409435
chr1:29100000-29130000	chr1:29520000-29550000	0.5297804004162958	0.3308068956209111
chr1:29100000-29130000	chr1:29670000-29700000	0.5363753990871868	0.3532191286422456
chr1:29160000-29190000	chr1:29580000-29610000	0.5429399262266784	0.3293600344425059
chr1:29520000-29550000	chr1:29580000-29610000	0.6186618554051583	0.4640785869536667
chr1:40290000-40320000	chr1:43170000-43200000	0.2648233873747487	0.0569591677999955
chr1:41190000-41220000	chr1:43110000-43140000	0.3655719098271503	0.1673818256234815
chr1:41190000-41220000	chr1:43140000-43170000	0.3217601335164954	0.0185037882410392
chr1:41220000-41250000	chr1:43140000-43170000	0.2998320802117756	0.104035752462076
chr1:41280000-41310000	chr1:43140000-43170000	0.2611624882225747	0.0541550984786186
chr1:54930000-54960000	chr1:58050000-58080000	0.2697578204222595	0.0451714559529852
chr1:55620000-55650000	chr1:58050000-58080000	0.3824982135179964	0.2015813745947235
chr1:55620000-55650000	chr1:58410000-58440000	0.3961588879570958	0.1748278965686768
chr1:55620000-55650000	chr1:58440000-58470000	0.3381601982487982	0.1629627290053035
chr1:55650000-55680000	chr1:55800000-55830000	0.572077178609111	0.3987030177217973
chr1:55650000-55680000	chr1:57900000-57930000	0.3614556216338432	0.1731451092591912
chr1:55650000-55680000	chr1:58050000-58080000	0.3971837382467112	0.185000622176965
chr1:55650000-55680000	chr1:58410000-58440000	0.329607761230355	0.0577565995457175
chr1:55650000-55680000	chr1:58440000-58470000	0.2661847292431066	0.0726860491409764
chr1:55680000-55710000	chr1:58410000-58440000	0.3159425274436844	0.1146249816452128
chr1:55710000-55740000	chr1:55800000-55830000	0.6455130942811188	0.4832569630593368
chr1:55710000-55740000	chr1:57750000-57780000	0.3718293213059851	0.1786968717025477
chr1:55710000-55740000	chr1:58020000-58050000	0.4031213474678996	0.2218008529458795
chr1:55710000-55740000	chr1:58080000-58110000	0.3739867431626169	0.1729870425240243
chr1:55710000-55740000	chr1:58410000-58440000	0.3397153482149952	0.1267658304295347
chr1:55740000-55770000	chr1:57720000-57750000	0.3773148037791934	0.1716791585313101
chr1:55740000-55770000	chr1:57750000-57780000	0.4760032683042177	0.1742022401863454
chr1:55740000-55770000	chr1:58410000-58440000	0.3070515175744948	0.0475872202476158
chr1:55740000-55770000	chr1:58440000-58470000	0.3108357398696111	0.0661984139693459
chr1:55770000-55800000	chr1:57810000-57840000	0.451543110518645	0.2522605541724073
chr1:55770000-55800000	chr1:58410000-58440000	0.3070515175744948	0.1294514658825533
chr1:57690000-57720000	chr1:60750000-60780000	0.2418778725479575	0.0292996040397691
chr1:57690000-57720000	chr1:61680000-61710000	0.2756908326947898	0.0902567202329772
chr1:57690000-57720000	chr1:61710000-61740000	0.2448458675423268	0.0544286382198706
chr1:57720000-57750000	chr1:57750000-57780000	0.7270142569767382	0.5899550185911967
chr1:57720000-57750000	chr1:60750000-60780000	0.2178194987162942	0.0337769780249021
chr1:57750000-57780000	chr1:57990000-58020000	0.6071630859305687	0.4188569664884862
chr1:57750000-57780000	chr1:60930000-60960000	0.2285384552649149	0.0305353593813715
chr1:57780000-57810000	chr1:60750000-60780000	0.2086435143486293	0.0076714882919513
chr1:57780000-57810000	chr1:60930000-60960000	0.2372224573633135	-0.0194514865699269
chr1:57780000-57810000	chr1:62310000-62340000	0.2314124441711931	0.071139703368594
chr1:57810000-57840000	chr1:57870000-57900000	0.6421750316707482	0.4800241282511085
chr1:57810000-57840000	chr1:60690000-60720000	0.2459927757722169	0.0666791513252075
chr1:57810000-57840000	chr1:60750000-60780000	0.223061416307054	0.0170391137605739
chr1:57810000-57840000	chr1:61800000-61830000	0.220254922541634	0.0419436929465225
chr1:57810000-57840000	chr1:61830000-61860000	0.2482145086612305	0.0723410166439662
chr1:57840000-57870000	chr1:61710000-61740000	0.2561602418309004	0.0607180411599171
chr1:57840000-57870000	chr1:61770000-61800000	0.2817226330287295	0.0583095329697816
chr1:57840000-57870000	chr1:61800000-61830000	0.2565674289121774	0.0056974136991899
chr1:57870000-57900000	chr1:60690000-60720000	0.2919277507405485	0.0943133376218482
chr1:57870000-57900000	chr1:60750000-60780000	0.2860222353818246	0.0451714559529852
chr1:57870000-57900000	chr1:61800000-61830000	0.330539687206353	0.0156319729559143
chr1:57870000-57900000	chr1:62310000-62340000	0.2759572967588037	0.108639671029628
chr1:57900000-57930000	chr1:60720000-60750000	0.2749083521009925	0.0951578768782328
chr1:57900000-57930000	chr1:60750000-60780000	0.2873106201999402	0.0429389242659848
chr1:57900000-57930000	chr1:61770000-61800000	0.2135039143927753	0.0229437975324276
chr1:57900000-57930000	chr1:61800000-61830000	0.2507083234565911	-0.0395056665660483
chr1:57900000-57930000	chr1:61830000-61860000	0.2151059125161762	-0.0082182649822741
chr1:57960000-57990000	chr1:60690000-60720000	0.240566336038798	0.0248148747240979
chr1:57960000-57990000	chr1:60720000-60750000	0.229838496351803	-0.0167160060041916
chr1:57960000-57990000	chr1:60750000-60780000	0.2146913695933603	0.0292996040397691
chr1:57990000-58020000	chr1:60690000-60720000	0.2562415075476021	-0.0058548315358272
chr1:57990000-58020000	chr1:60720000-60750000	0.2456773811532467	0.0620007486146081
chr1:57990000-58020000	chr1:62430000-62460000	0.2697578204222595	0.0634257323018653
chr1:58050000-58080000	chr1:60900000-60930000	0.2218332076356216	-0.0250499263898678
chr1:58050000-58080000	chr1:62430000-62460000	0.2258871308211706	0.049044193439882
chr1:58080000-58110000	chr1:60840000-60870000	0.2653237504940581	0.0421597240723008
chr1:58080000-58110000	chr1:60870000-60900000	0.2312548734660509	0.026928422732288
chr1:58350000-58380000	chr1:58410000-58440000	0.5852763638254292	0.4211025053488673
chr1:58350000-58380000	chr1:60690000-60720000	0.2777081671114089	-0.013754356340165
chr1:58350000-58380000	chr1:61710000-61740000	0.216311850775329	0.0338963697523958
chr1:58350000-58380000	chr1:61770000-61800000	0.2649919797320655	0.0508560548356334
chr1:58350000-58380000	chr1:61800000-61830000	0.2997977752489673	0.0645698378914716
chr1:58380000-58410000	chr1:61650000-61680000	0.2214731873069842	-0.0804166186472275
chr1:58380000-58410000	chr1:61680000-61710000	0.2326304833412194	-0.0135219449213845
chr1:58380000-58410000	chr1:61710000-61740000	0.2356582094122277	-0.0339303751753
chr1:58380000-58410000	chr1:61770000-61800000	0.2622030226333032	0.0121024304719878
chr1:58380000-58410000	chr1:61800000-61830000	0.2581412336769867	0.052391774056523
chr1:58410000-58440000	chr1:60690000-60720000	0.3164822691192883	0.0529666084945772
chr1:58410000-58440000	chr1:61680000-61710000	0.2506980710311036	0.0422378212932706
chr1:58410000-58440000	chr1:61770000-61800000	0.3048897678393345	0.0691678341620337
chr1:58410000-58440000	chr1:62310000-62340000	0.281493932985504	0.0937976984846931
chr1:58410000-58440000	chr1:62430000-62460000	0.2945314019818561	0.1218038099102638
chr1:58440000-58470000	chr1:61770000-61800000	0.3250695165964422	0.106572060859108
chr1:58440000-58470000	chr1:61800000-61830000	0.2565674289121774	0.0726860491409765
chr1:58440000-58470000	chr1:62310000-62340000	0.3029370186707257	0.0837105782064081
chr1:58440000-58470000	chr1:62430000-62460000	0.3547320012750372	0.1382968902813184
chr1:60690000-60720000	chr1:62310000-62340000	0.4001663171152227	0.1698738887629118
chr1:60810000-60840000	chr1:62310000-62340000	0.4060574208949363	0.1497462820595121
chr1:60840000-60870000	chr1:60900000-60930000	0.5861774372152547	0.4170892305280496
chr1:60900000-60930000	chr1:61830000-61860000	0.4299883851991097	0.2153629821924011
chr1:60930000-60960000	chr1:61830000-61860000	0.3789453881638752	0.1795590561555416
chr1:60930000-60960000	chr1:62310000-62340000	0.4303853559599084	0.2030239312543908
chr1:61650000-61680000	chr1:61710000-61740000	0.6892362231042898	0.5073542204806395
chr1:61650000-61680000	chr1:61830000-61860000	0.4792446334285608	0.2710899291475598
chr1:61650000-61680000	chr1:62310000-62340000	0.4533892549034717	0.238340529248429
chr1:61650000-61680000	chr1:66000000-66030000	0.3217898691426971	0.1355445143951608
chr1:61680000-61710000	chr1:61740000-61770000	0.7098563606176937	0.4634535156348213
chr1:61680000-61710000	chr1:62400000-62430000	0.4900381418021265	0.3044767993861303
chr1:61680000-61710000	chr1:62430000-62460000	0.5108741679544837	0.3177258884877958
chr1:61680000-61710000	chr1:66000000-66030000	0.2554518295652735	0.0909851798339956
chr1:61710000-61740000	chr1:61740000-61770000	0.7491574435702242	0.5818630583955923
chr1:61710000-61740000	chr1:62400000-62430000	0.5202996528151751	0.2765649964810807
chr1:61710000-61740000	chr1:66360000-66390000	0.2347467206538818	0.0269492303702332
chr1:61710000-61740000	chr1:66450000-66480000	0.2523811504920646	0.0882708459418118
chr1:61800000-61830000	chr1:66450000-66480000	0.3360327166906316	0.1246494478682031
chr1:61830000-61860000	chr1:62430000-62460000	0.5551746854633436	0.3090972459484724
chr1:61830000-61860000	chr1:66360000-66390000	0.2145104247836104	-0.056650841716793
chr1:62400000-62430000	chr1:62460000-62490000	0.6872401511673325	0.5018890017619864
chr1:62400000-62430000	chr1:65580000-65610000	0.214056267741677	0.0338963697523958
chr1:62400000-62430000	chr1:66090000-66120000	0.2949465963350464	0.1204838149172707
chr1:62400000-62430000	chr1:66330000-66360000	0.2476352572404864	0.0508560548356334
chr1:62400000-62430000	chr1:66360000-66390000	0.2991074235446344	0.1224541336326204
chr1:62400000-62430000	chr1:66420000-66450000	0.2941870868091976	0.1046639776886243
chr1:62400000-62430000	chr1:66450000-66480000	0.2531821477653034	-0.0069765063837108
chr1:62430000-62460000	chr1:62460000-62490000	0.7101922217690693	0.5742951845687339
chr1:62430000-62460000	chr1:66420000-66450000	0.3115003528134552	0.0988007262454723
chr1:62430000-62460000	chr1:67380000-67410000	0.2233051180141385	0.0539557840909826
chr1:62460000-62490000	chr1:66360000-66390000	0.2515771588726331	0.052391774056523
chr1:64380000-64410000	chr1:66360000-66390000	0.2752911627732034	0.0636720333158497
chr1:64380000-64410000	chr1:67320000-67350000	0.2553843892631833	0.0182148858326706
chr1:64380000-64410000	chr1:67350000-67380000	0.2332408068291149	0.0477549248525016
chr1:64410000-64440000	chr1:65550000-65580000	0.2442257606114448	0.0436144501639586
chr1:65580000-65610000	chr1:67920000-67950000	0.3267239932898099	0.1406397252519243
chr1:65610000-65640000	chr1:65730000-65760000	0.6219915156184626	0.4630623206189461
chr1:65640000-65670000	chr1:67920000-67950000	0.3363328258817473	0.152482176848525
chr1:65670000-65700000	chr1:66360000-66390000	0.4103043413058917	0.2082536491943655
chr1:65700000-65730000	chr1:65730000-65760000	0.7528872627543185	0.5468268899615407
chr1:65700000-65730000	chr1:65910000-65940000	0.6030810434563147	0.4187512492878296
chr1:65730000-65760000	chr1:65910000-65940000	0.5703068346500099	0.3492375984916098
