window1	window2	NPMI.x	NPMI.y
chr1:68460000-68490000	chr1:69210000-69240000	0.4048071700044771	0.1914761893337772
chr1:68490000-68520000	chr1:68520000-68550000	0.6975498681087672	0.5390226368811338
chr1:68490000-68520000	chr1:68940000-68970000	0.5786959895815833	0.332891977320177
chr1:68490000-68520000	chr1:68970000-69000000	0.5847657035106316	0.296054509020224
chr1:68490000-68520000	chr1:69000000-69030000	0.6225263720924946	0.3300330707960778
chr1:68490000-68520000	chr1:69030000-69060000	0.539776241984161	0.3239825041459131
chr1:68550000-68580000	chr1:68760000-68790000	0.6234704068663917	0.4536335720683873
chr1:68550000-68580000	chr1:68970000-69000000	0.5771246913178765	0.3953738081159346
chr1:68580000-68610000	chr1:68760000-68790000	0.5628241783164721	0.3488378171318803
chr1:68580000-68610000	chr1:68910000-68940000	0.5876854807710099	0.3948147960396881
chr1:68580000-68610000	chr1:69030000-69060000	0.5207553665714393	0.3276662492253132
chr1:68580000-68610000	chr1:69240000-69270000	0.3783584519510539	0.0826965289493026
chr1:68580000-68610000	chr1:69450000-69480000	0.3681687722153665	0.137655441685634
chr1:68610000-68640000	chr1:68670000-68700000	0.6248726319819248	0.4599347366557855
chr1:68610000-68640000	chr1:69150000-69180000	0.3478163649161335	0.1547878628741245
chr1:68670000-68700000	chr1:69030000-69060000	0.5615595060347339	0.3628889157090899
chr1:68670000-68700000	chr1:69180000-69210000	0.4482668863875623	0.1877983544808005
chr1:68670000-68700000	chr1:69210000-69240000	0.4878598686556539	0.238493486995259
chr1:68670000-68700000	chr1:69450000-69480000	0.4938691704201291	0.251117921409177
chr1:68670000-68700000	chr1:69480000-69510000	0.4370298998007306	0.2321305035955416
chr1:68790000-68820000	chr1:68940000-68970000	0.5889907472293854	0.419569443199517
chr1:68820000-68850000	chr1:68940000-68970000	0.6318433697086222	0.4314440464169392
chr1:68820000-68850000	chr1:68970000-69000000	0.4943033160467162	0.3237940760423977
chr1:68820000-68850000	chr1:69150000-69180000	0.5384761374678256	0.2995674529328037
chr1:68880000-68910000	chr1:70380000-70410000	0.4055103697111776	0.1254747635120424
chr1:68910000-68940000	chr1:69030000-69060000	0.6518035448508144	0.4807216579457468
chr1:68910000-68940000	chr1:69300000-69330000	0.4238234546319115	0.2150927684029394
chr1:68940000-68970000	chr1:69120000-69150000	0.5247989312314844	0.3432019128335876
chr1:68940000-68970000	chr1:69150000-69180000	0.5744168712005117	0.3531116747780907
chr1:68940000-68970000	chr1:70290000-70320000	0.3183878023849076	0.0935815559603086
chr1:68970000-69000000	chr1:69180000-69210000	0.3875948016439327	0.2023357676964471
chr1:68970000-69000000	chr1:69210000-69240000	0.4263618995705867	0.2274010393126085
chr1:69000000-69030000	chr1:69210000-69240000	0.462989851548771	0.1950366590585106
chr1:69030000-69060000	chr1:70290000-70320000	0.3735037567502882	0.1460250465727389
chr1:69060000-69090000	chr1:69240000-69270000	0.4333696339770534	0.1850499146526683
chr1:69060000-69090000	chr1:69330000-69360000	0.5056582104835741	0.3026007370485717
chr1:69060000-69090000	chr1:69360000-69390000	0.4245104730519337	0.2226475035027105
chr1:69060000-69090000	chr1:70260000-70290000	0.4144902239163929	0.1512387849654113
chr1:69060000-69090000	chr1:70320000-70350000	0.367201705629077	0.1677143618827219
chr1:69060000-69090000	chr1:70350000-70380000	0.3403666770978611	0.1254747635120424
chr1:69090000-69120000	chr1:69120000-69150000	0.6945258658418482	0.5685917592482179
chr1:69090000-69120000	chr1:69150000-69180000	0.6133107428395971	0.4073087333602315
chr1:69090000-69120000	chr1:70290000-70320000	0.3782691852412056	0.1460250465727389
chr1:69120000-69150000	chr1:70290000-70320000	0.4221350675549829	0.1717052617802029
chr1:69180000-69210000	chr1:69240000-69270000	0.6039794418945025	0.4363401369884613
chr1:69180000-69210000	chr1:70920000-70950000	0.4008544894549319	0.1596266391581805
chr1:69300000-69330000	chr1:70890000-70920000	0.4057992820545449	0.1998051663807888
chr1:69360000-69390000	chr1:69450000-69480000	0.6393144558595313	0.4921668724339037
chr1:70290000-70320000	chr1:70320000-70350000	0.7332715205854908	0.5742609659350518
chr1:70290000-70320000	chr1:70350000-70380000	0.7433879149026785	0.5186909204810066
chr1:70290000-70320000	chr1:70380000-70410000	0.6886449361690049	0.4996923812625108
chr1:70290000-70320000	chr1:70410000-70440000	0.6004312689499455	0.4346787646327531
chr1:70290000-70320000	chr1:70920000-70950000	0.5918914683930091	0.3524508112573521
chr1:70890000-70920000	chr1:70920000-70950000	0.7639329047762707	0.5894814325121565
chr1:73560000-73590000	chr1:76410000-76440000	0.2258487701070229	0.0371779427215545
chr1:73560000-73590000	chr1:76500000-76530000	0.2013607700265459	-0.0028629043576002
chr1:73590000-73620000	chr1:73650000-73680000	0.6494521250029288	0.4456863516047056
chr1:73590000-73620000	chr1:76500000-76530000	0.2224745125302413	-0.0389357181505053
chr1:73620000-73650000	chr1:73650000-73680000	0.718434490950651	0.564888315098828
chr1:73620000-73650000	chr1:76500000-76530000	0.2019790691528348	0.0216226472070955
chr1:73650000-73680000	chr1:76410000-76440000	0.250251049935527	-0.014526771730277
chr1:73650000-73680000	chr1:76500000-76530000	0.2264062730363341	-0.060434573773854
chr1:87900000-87930000	chr1:91770000-91800000	0.3482956598355374	0.0971403108938374
chr1:87930000-87960000	chr1:91740000-91770000	0.255654224403483	0.041695404043309
chr1:87930000-87960000	chr1:91770000-91800000	0.2504842782425024	0.0723410166439662
chr1:87960000-87990000	chr1:91740000-91770000	0.2908003205986602	0.121101359421015
chr1:87990000-88020000	chr1:90180000-90210000	0.2483130476735921	0.0509985911641358
chr1:88020000-88050000	chr1:90150000-90180000	0.2293896307631169	0.0359153594356135
chr1:90090000-90120000	chr1:90240000-90270000	0.5635587581232835	0.3892168508939014
chr1:90120000-90150000	chr1:90240000-90270000	0.5215291502339914	0.3189662094074251
chr1:90180000-90210000	chr1:90210000-90240000	0.6647421999957089	0.5388773514977475
chr1:90210000-90240000	chr1:90240000-90270000	0.7143614824257358	0.591634218755762
chr1:102450000-102480000	chr1:106590000-106620000	0.2683461233687511	0.0735355480144717
chr1:102450000-102480000	chr1:106620000-106650000	0.2534790043777558	0.0371520849998126
chr1:102450000-102480000	chr1:106650000-106680000	0.2660568664797748	0.1016180562290446
chr1:102450000-102480000	chr1:106830000-106860000	0.2273392981235142	0.0547161962995592
chr1:102450000-102480000	chr1:106860000-106890000	0.3125998444659528	0.1474209845150155
chr1:102450000-102480000	chr1:106920000-106950000	0.3489059682176166	0.1842481354810573
chr1:102450000-102480000	chr1:107190000-107220000	0.223920210538755	-0.001601539363833
chr1:104610000-104640000	chr1:104880000-104910000	0.498644964614218	0.3035651325069029
chr1:104610000-104640000	chr1:106680000-106710000	0.2911869261874261	0.0820888193784858
chr1:104700000-104730000	chr1:106680000-106710000	0.3073283705326445	0.0975689888064746
chr1:104730000-104760000	chr1:106620000-106650000	0.2777041541872243	0.0853583574201473
chr1:104760000-104790000	chr1:106650000-106680000	0.2235283954853962	0.0233437653497445
chr1:104760000-104790000	chr1:106680000-106710000	0.2709479230579097	0.0526736314027889
chr1:104910000-104940000	chr1:106620000-106650000	0.3062742740873042	0.0873688259142572
chr1:106590000-106620000	chr1:106890000-106920000	0.4902649890416188	0.282442322447105
chr1:106650000-106680000	chr1:106920000-106950000	0.4969755475885447	0.2942566705994464
chr1:106680000-106710000	chr1:106890000-106920000	0.4686138983142006	0.283806590986968
chr1:106800000-106830000	chr1:106950000-106980000	0.4993813364099487	0.3027440850601642
chr1:106890000-106920000	chr1:106950000-106980000	0.6535089098353397	0.4447384607980219
chr1:106980000-107010000	chr1:107010000-107040000	0.7460492223604159	0.6201759076424566
chr1:107070000-107100000	chr1:107100000-107130000	0.6930840393520774	0.5373028357547693
chr1:107160000-107190000	chr1:107190000-107220000	0.7233248979573389	0.5332129638233367
chr1:113370000-113400000	chr1:113460000-113490000	0.6134583260622146	0.4630015753507825
chr1:113400000-113430000	chr1:113460000-113490000	0.5973983268553896	0.4257008773796719
chr1:113430000-113460000	chr1:113460000-113490000	0.7276211186133741	0.5569862234070274
chr1:113460000-113490000	chr1:113490000-113520000	0.7835378779848285	0.6018263522253813
chr1:122520000-122550000	chr1:122550000-122580000	0.7764332842161721	0.6279938350266897
chr1:122760000-122790000	chr1:122790000-122820000	0.7644478313663097	0.5826244359732977
chr1:122790000-122820000	chr1:123060000-123090000	0.5471963149628748	0.364246218223213
chr1:122820000-122850000	chr1:123210000-123240000	0.5316866406105178	0.3445672419398887
chr1:122940000-122970000	chr1:126330000-126360000	0.2741005951695597	0.0684009450156067
chr1:122970000-123000000	chr1:123060000-123090000	0.6589709309844756	0.4998915027382192
chr1:123000000-123030000	chr1:123060000-123090000	0.6872638158719476	0.5268271705382169
chr1:123060000-123090000	chr1:123090000-123120000	0.7819173688274098	0.663372419884817
chr1:123060000-123090000	chr1:123420000-123450000	0.5337792984644402	0.3280330314832976
chr1:123090000-123120000	chr1:123120000-123150000	0.836823559689677	0.6981420850549016
chr1:123210000-123240000	chr1:126390000-126420000	0.3472442373872766	0.142241567295401
chr1:123210000-123240000	chr1:126420000-126450000	0.2779648397907611	0.0951578768782328
chr1:123210000-123240000	chr1:126450000-126480000	0.2977695850190638	0.1131248190075177
chr1:123240000-123270000	chr1:126390000-126420000	0.3112419795561605	0.0789754830854531
